district,min_similarity,max_similarity,similarity_range,most_similar
CA-21,0.07367227870968274,0.269032737024909,0.19536045831522625,TX-33,TX-29,TX-34,AZ-07,CA-16,TX-28,CA-51,TX-15,CA-35,CA-44,CA-29,CA-46,TX-35,TX-18,CA-40,AZ-03,TX-30,CA-41,FL-24,FL-25,TX-23,NV-01
CA-22,0.05279469582465896,0.11110898622283656,0.0583142903981776,FL-10,CA-20,VA-03,CA-09,CA-23,CA-06,NM-03,NV-04,CA-08,CA-03,FL-09,FL-05,NC-01,CA-10,WI-04,MO-01,CA-42,VA-04,IL-01,NM-02,AZ-01,FL-14
CA-23,0.031118723871995792,0.11355963793341636,0.08244091406142057,NV-04,CA-08,VA-04,TX-14,CA-10,CA-03,CA-22,FL-09,AZ-01,MD-02,WA-04,VA-03,TX-19,NC-01,CA-20,OH-03,TX-27,FL-05,TX-05,FL-10,TX-11,TX-17
CA-24,0.020017002269522525,0.0994826981976329,0.07946569592811038,TX-10,NV-03,CA-50,TX-31,TX-06,CA-07,IL-11,CA-05,MD-06,IL-10,AK-00,FL-07,VA-02,IL-08,GA-07,TX-12,TX-32,TX-02,TN-05,CO-01,CA-28,NC-09
CA-25,0.02399102744351781,0.12502051681256773,0.10102948936904993,CA-42,CA-26,NJ-06,NJ-12,GA-07,CA-03,TX-06,MD-05,IL-11,VA-03,CA-05,MD-02,IL-08,NM-01,TX-02,FL-14,MD-07,CA-22,CA-20,FL-10,WA-09,NC-12
CA-26,0.03342459894481699,0.1253995477221522,0.09197494877733521,CA-25,CA-42,NJ-12,MD-05,GA-07,NJ-06,CA-05,TX-02,TX-06,IL-11,WA-09,CA-03,IL-08,TX-10,CA-11,TX-32,MD-02,FL-23,CA-24,NM-01,VA-03,NC-12
CA-27,0.09739598301174143,0.1819906388100836,0.08459465579834216,HI-02,CA-39,MD-07,MD-04,CA-47,HI-01,CA-19,GA-04,CA-14,CA-15,GA-13,GA-05,IL-01,CA-13,MI-14,FL-27,IL-02,NM-01,CA-53,CA-26,NC-12,NM-03
CA-28,0.05029764926129174,0.11288011409028667,0.06258246482899493,CA-07,CO-01,FL-07,TX-32,CA-30,NV-03,TX-24,IL-10,AZ-09,WA-09,FL-22,TX-31,CA-05,CA-24,FL-23,AZ-02,TX-02,CO-06,MD-03,TX-10,GA-07,TX-21
CA-29,0.057713227154845705,0.16630040730253826,0.10858718014769256,CA-46,CA-35,FL-24,IL-04,CA-32,AZ-07,TX-18,TX-30,TX-28,CA-44,CA-41,CA-51,TX-15,CA-16,NV-01,TX-35,CA-34,TX-34,TX-09,NJ-10,CA-38,NJ-08
CA-30,0.0571351219605778,0.13337076179582547,0.07623563983524767,WA-09,TX-32,TX-24,CA-28,CA-11,TX-02,CA-07,FL-23,TX-07,CA-48,GA-07,IL-10,CO-01,CA-05,MD-03,NJ-12,CA-53,NV-03,IL-11,AZ-09,TX-10,CA-24
