district,min_similarity,max_similarity,similarity_range,most_similar ⬅
AR-03,0.045745418433673864,0.12429637744046983,0.07855095900679596,OK-03,KS-01,MI-02,OK-04,IN-03,PA-15,TX-04,TN-07,IN-02,TN-04,IN-04,MA-01,IL-17,GA-09,KY-06,VA-06,PA-16,MO-04,IL-16,RI-01,NE-03,PA-04
AR-04,0.04687432433947505,0.1556011944168016,0.10872687007732654,AR-01,SC-03,LA-03,AL-03,MS-01,GA-14,OH-09,OH-13,IL-17,SC-05,NC-06,MI-05,SC-07,FL-02,VA-05,MS-04,TN-03,GA-09,GA-10,TX-04,NC-05,AL-01
CA-01,0.06522132657434272,0.11550844419764851,0.05028711762330579,OR-05,OR-04,WA-06,WA-03,OR-02,RI-02,FL-12,CO-03,WA-05,WI-01,KS-04,ID-01,AZ-08,MT-00,FL-08,MA-02,KS-02,NY-24,NE-01,MI-03,MI-06,FL-16
CA-02,0.04658701209304083,0.14657442470263535,0.09998741260959451,AZ-06,CA-04,AZ-05,AZ-08,OR-01,WA-06,FL-04,CO-05,OR-03,KS-03,CO-04,OR-05,TX-21,WA-02,TX-25,IL-14,AZ-02,MI-08,MA-06,WA-08,NY-20,CA-01
CA-03,0.081496006717274,0.17612385809001105,0.09462785137273705,IL-08,CA-42,IL-11,CA-05,CA-25,CA-23,CA-50,CA-22,NV-04,CA-06,NV-03,TX-10,TX-17,CA-26,TX-32,CA-24,TX-02,CA-09,IL-10,FL-14,CA-28,GA-07
CA-04,0.058496751729164506,0.13078544203001263,0.07228869030084813,CA-02,AZ-06,WA-06,MA-06,AZ-05,FL-04,OR-01,IL-14,MI-08,MN-02,AZ-08,NJ-04,OR-03,WA-02,IN-05,OR-05,WI-02,NY-20,WA-08,KS-03,PA-06,MI-11
CA-05,0.09396520418846603,0.15972591280025283,0.0657607086117868,IL-10,NV-03,IL-08,CA-30,CA-28,CA-11,IL-11,CA-03,CA-07,TX-32,TX-02,CA-25,TX-10,TX-24,CA-42,CA-50,MD-06,CA-24,CA-26,GA-07,CA-53,TX-31
CA-06,0.1254022192658221,0.23006144667174494,0.10465922740592284,CA-09,NJ-09,CA-03,CA-47,CA-53,IL-08,NJ-06,GA-07,MA-07,CA-42,CA-25,CA-13,CA-22,NJ-12,CA-05,IL-11,CA-31,CA-37,NV-04,TX-32,FL-14,TX-24
CA-07,0.05541004990808077,0.1793145683077977,0.12390451839971695,NV-03,CA-28,TX-24,CA-11,CA-30,IL-10,CA-05,MD-06,IL-08,GA-07,NJ-12,IL-09,CA-48,MN-04,TX-32,NJ-06,WA-09,CA-53,TX-07,TX-02,IL-11,CA-03
CA-08,0.06182004740160953,0.17448164328550547,0.11266159588389593,FL-09,CA-23,TX-19,CA-10,NV-04,CA-36,TX-27,WA-04,TX-11,TX-05,CA-22,NM-02,AZ-01,NM-03,CA-20,IL-03,TX-14,TX-17,FL-14,FL-15,TX-36,TX-13
CA-09,0.11914171973290215,0.24164519352063896,0.12250347378773681,NJ-09,CA-06,CA-22,CA-31,CA-03,CA-42,CA-10,CA-47,CA-25,CA-20,CA-23,IL-08,NV-04,NJ-06,NV-01,CA-38,FL-09,CA-08,CA-41,CA-36,CA-26,CA-53
CA-10,0.08106282933845585,0.18971820511209814,0.10865537577364229,CA-23,CA-08,CA-22,CA-20,CA-36,TX-27,FL-09,WA-04,NV-04,TX-19,NM-02,TX-11,IL-03,CA-42,NM-03,CA-03,CA-09,TX-05,NJ-09,CA-31,CA-25,AZ-01
CA-11,0.08078303207079969,0.18207878535872632,0.10129575328792663,CA-30,TX-24,CA-07,CA-05,TX-07,CA-53,CA-28,TX-22,NV-03,IL-10,GA-07,NJ-12,TX-02,TX-32,CA-48,IL-08,MD-06,IL-11,VA-11,VA-08,CA-25,NJ-06
CA-12,0.24812171277314682,0.4236870768814471,0.17556536410830026,CA-14,CA-39,CA-15,CA-45,WA-09,CA-13,NY-06,VA-11,CA-48,CA-27,CA-18,CA-52,TX-22,HI-02,CA-47,NJ-06,CA-19,NJ-12,CA-53,CA-07,CA-30,CA-11
CA-13,0.15141131323382653,0.27931431836257475,0.12790300512874822,WA-09,TX-22,CA-47,CA-53,GA-07,NJ-12,CA-06,NJ-06,TX-24,CA-11,TX-07,VA-11,CA-07,CA-30,HI-02,CA-39,CA-28,CA-37,MA-07,CA-48,TX-32,CA-15
CA-14,0.054792899008335054,0.3922416978585857,0.33744879885025064,CA-15,CA-39,CA-27,CA-19,HI-02,CA-12,WA-09,CA-45,CA-47,CA-13,TX-22,VA-11,CA-18,NJ-06,CA-48,NJ-12,CA-52,HI-01,CA-11,CA-07,CA-53,CA-17
CA-15,0.054792899008335054,0.39433135818829534,0.3395384591799603,CA-14,CA-39,CA-27,CA-19,HI-02,WA-09,CA-45,CA-47,TX-22,CA-12,CA-13,VA-11,NJ-06,CA-18,CA-48,NJ-12,CA-11,CA-52,CA-07,CA-53,HI-01,TX-24
CA-16,0.1080286115653951,0.24619068214279546,0.13816207057740038,CA-51,CA-29,CA-35,AZ-07,CA-41,AZ-03,TX-35,NV-01,CA-46,CA-21,TX-28,TX-23,TX-15,TX-34,IL-04,CA-44,CA-31,FL-25,TX-20,CA-32,TX-33,NJ-08
CA-17,0.2267811827658263,0.7659320275094695,0.5391508447436433,HI-01,CA-27,CA-14,CA-15,CA-39,CA-12,NY-06,CA-19,HI-02,CA-45,WA-09,CA-18,CA-47,CA-13,VA-11,TX-22,CA-52,CA-48,NJ-06,NJ-12,CA-11,CA-07
CA-18,0.09710661885536959,0.31656136017151265,0.21945474131614306,CA-45,CA-52,VA-11,CA-33,CA-48,VA-10,TX-03,NY-03,VA-08,TX-22,GA-06,MD-08,CA-11,WA-09,WA-07,CA-07,NJ-07,MA-05,CA-30,IL-09,TX-24,NJ-11
CA-19,0.16379967034723122,0.38244201848914555,0.21864234814191433,CA-39,CA-47,HI-02,CA-15,CA-14,CA-27,NJ-06,CA-13,WA-09,CA-09,TX-22,CA-38,CA-06,CA-32,CA-53,NJ-12,NJ-09,CA-11,IL-08,CA-42,VA-11,CA-03
CA-20,0.0749224784531141,0.20094564787142621,0.1260231694183121,CA-22,CA-10,TX-27,CA-23,CA-36,NM-03,NM-02,CA-31,CA-08,NM-01,CA-42,CA-26,CA-25,FL-09,CA-41,NV-04,TX-20,TX-23,CA-09,AZ-03,WA-04,CA-03
CA-21,0.10903183718555892,0.3270635087379575,0.21803167155239855,TX-29,TX-34,TX-33,AZ-07,TX-28,TX-15,CA-16,CA-51,CA-35,CA-29,CA-44,CA-40,TX-35,AZ-03,IL-04,FL-25,TX-23,CA-41,CA-46,NV-01,TX-16,TX-20
CA-22,0.0749224784531141,0.19794854861420375,0.12302607016108964,CA-20,CA-23,CA-10,CA-42,CA-08,CA-25,CA-36,CA-31,NM-03,CA-03,NM-01,CA-26,TX-27,FL-09,CA-09,NV-04,NM-02,NJ-09,WA-04,AZ-01,TX-19,FL-14
CA-23,0.06276528628074968,0.15897514957615164,0.09620986329540196,CA-08,CA-10,NV-04,CA-22,FL-09,TX-19,WA-04,CA-20,IL-03,CA-36,TX-11,AZ-01,TX-27,CA-42,CA-03,TX-17,CA-25,NM-03,TX-05,CA-50,FL-14,TX-14
CA-24,0.058084387193314796,0.15739379889695748,0.09930941170364269,CA-50,TX-10,CO-07,CO-01,AZ-09,TX-31,TX-12,IL-11,FL-07,CA-26,TX-02,AZ-02,TX-21,CA-05,IL-10,CA-25,TX-32,NV-02,CO-06,CA-42,TX-25,CA-49
CA-25,0.035943347951000675,0.18113404870858463,0.14519070075758395,CA-42,CA-26,IL-11,CA-03,TX-02,CA-05,CA-22,TX-10,IL-08,CA-23,TX-32,CA-50,CA-24,CA-20,FL-23,CA-53,NV-04,FL-14,TX-06,NM-01,CA-11,CA-30
CA-26,0.07527598904352364,0.20361361629320024,0.1283376272496766,CA-25,CA-42,CA-24,TX-02,CA-50,CA-05,IL-11,CA-22,CA-20,NM-01,TX-10,CA-03,FL-23,CA-23,IL-08,TX-32,CA-30,NM-03,CA-53,IL-10,CA-11,TX-31
CA-27,0.1740225551996069,0.4848195801642529,0.310797024964646,CA-39,CA-14,CA-15,CA-19,HI-01,HI-02,CA-47,CA-12,WA-09,NY-06,CA-17,CA-13,NJ-06,CA-45,TX-22,NJ-12,CA-06,CA-48,VA-11,CA-53,CA-11,CA-18
CA-28,0.08079634950550754,0.18484627468081574,0.1040499251753082,CA-30,CA-07,NV-03,CA-05,TX-24,IL-10,CA-11,IL-08,IL-09,TX-32,CA-53,CA-48,MD-06,TX-07,TX-02,CA-49,CA-03,MN-04,IL-11,AZ-09,CO-06,GA-07
CA-29,0.07998508098950156,0.22801835451804597,0.1480332735285444,CA-35,CA-46,IL-04,CA-51,CA-16,CA-41,AZ-07,CA-44,NJ-08,TX-28,TX-15,TX-35,TX-23,AZ-03,NV-01,FL-25,TX-20,TX-34,CA-32,CA-38,CA-21,FL-26
CA-30,0.08078303207079969,0.18265363347278565,0.10187060140198596,CA-11,CA-28,TX-24,CA-05,IL-10,CA-07,CA-53,TX-07,TX-32,NV-03,TX-02,IL-08,CA-48,IL-11,GA-07,CA-49,IL-09,MD-06,NJ-12,CA-25,TX-10,CO-06
CA-31,0.12723319775205405,0.20901085706716588,0.08177765931511183,CA-41,TX-20,CA-20,CA-22,CA-09,NJ-08,TX-35,FL-26,AZ-03,CA-10,TX-23,TX-27,NJ-09,CA-36,NV-01,NM-02,CA-23,CA-38,FL-09,FL-27,CA-43,CA-42
CA-32,0.08013322628958343,0.3196601354422125,0.23952690915262909,CA-38,CA-46,CA-34,CA-29,CA-35,NJ-08,CA-51,CA-16,CA-43,CA-09,CA-31,CA-41,NV-01,NJ-09,CA-47,NY-14,TX-20,IL-04,CA-44,CA-19,TX-23,FL-26
CA-33,0.1455518043637182,0.25756966639091267,0.11201786202719446,TX-03,WA-07,CA-52,VA-10,GA-06,IL-06,CA-18,NY-03,MA-05,MD-08,VA-08,CA-48,WA-01,NJ-07,CA-45,MN-03,NJ-11,IL-09,MI-11,CA-49,VA-11,NJ-05
CA-34,0.18686457270518608,0.40296089322512024,0.21609632051993416,CA-32,CA-46,NY-14,CA-38,CA-29,NJ-08,CA-43,CA-51,CA-35,CA-16,CA-44,IL-04,NV-01,CA-41,CA-31,AZ-07,CA-09,NJ-09,TX-20,CA-47,CA-40,TX-09
CA-35,0.07998508098950156,0.2241722985461841,0.1441872175566825,CA-29,CA-51,CA-41,TX-28,CA-16,AZ-07,CA-46,TX-15,CA-44,IL-04,TX-35,TX-23,TX-34,FL-25,AZ-03,TX-20,CA-21,FL-26,TX-16,NJ-08,TX-29,CA-32
CA-36,0.06533253181853382,0.20903108639624493,0.1436985545777111,TX-27,NM-02,FL-09,CA-08,CA-10,NM-03,CA-20,CA-23,CA-22,WA-04,NM-01,TX-19,TX-11,NV-04,AZ-01,AZ-03,TX-05,IL-03,CA-31,NV-01,TX-23,TX-35
CA-37,0.164961477069343,0.29664227888812983,0.13168080181878683,CA-43,MA-07,NY-16,CA-06,CA-31,FL-10,NJ-08,NJ-09,CA-53,TX-09,CA-13,CA-09,FL-14,IL-07,GA-07,FL-23,TX-07,WI-04,NC-12,CA-25,CA-38,CA-47
